"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_THOU","HOME_VAL_THOU"
"1",2497,0,49,0,11,"0","0","Female","High School","Professional",13,"Private",17030,4,"Sports Car","0",2938,1,"0",0,9,"0",36.552,171.716
"0",0,1,39,2,12,"0","1","Female","High School","Blue Collar",32,"Commercial",24780,4,"Pickup","0",0,0,"0",0,1,"0",61.612,219.629
"0",0,0,52,0,9,"0","1","Female","<High School","Blue Collar",25,"Commercial",18690,9,"Minivan","0",0,0,"0",0,9,"0",31.701,164.51
"1",7385,0,53,0,9,"0","0","Female","Bachelors","Blue Collar",55,"Commercial",18730,1,"Pickup","0",32593,2,"1",8,12,"1",48.78,0
"0",0,0,48,0,11,"0","0","Male","Bachelors","Manager",35,"Private",15240,3,"Minivan","1",0,0,"0",1,11,"1",89.404,288.123
"0",0,0,35,3,0,"1","0","Male","<High School","Student",15,"Private",6050,10,"Pickup","1",0,0,"0",0,1,"1",1.344,0
"0",0,0,35,3,14,"0","1","Female","<High School","Home Maker",24,"Private",6820,10,"SUV","0",0,0,"0",0,1,"0",5.628,64.192
"0",0,0,37,2,0,"0","1","Female","Bachelors","Home Maker",41,"Private",1500,1,"Sports Car","0",0,0,"0",1,5,"1",0,79.301
"1",5142,0,42,2,14,"0","1","Female","<High School","Clerical",47,"Private",7760,4,"SUV","0",0,0,"0",0,1,"0",20.586,142.997
"1",2778,0,44,2,0,"0","1","Male","High School","Student",25,"Private",15070,9,"Minivan","1",0,0,"0",2,9,"0",0,0
"0",0,0,46,0,6,"0","1","Male","Masters","Lawyer",24,"Private",14640,6,"Minivan","0",3916,3,"0",2,12,"1",85.408,224.054
"1",629,0,44,2,17,"1","0","Female","Bachelors","Manager",53,"Private",17260,13,"SUV","0",0,0,"0",1,9,"1",66.2,223.96
"0",0,2,45,3,7,"0","1","Female","Masters","Lawyer",5,"Private",14980,9,"SUV","0",20038,2,"1",4,10,"1",65.75,241.791
"1",4363,0,35,0,10,"0","1","Female","Masters","Lawyer",57,"Private",23610,1,"SUV","0",6011,3,"0",9,16,"1",78.26,259.867
"0",0,0,43,2,17,"0","1","Female","<High School","Blue Collar",42,"Private",7800,4,"SUV","0",6330,2,"0",5,1,"1",20.028,139.616
"1",2641,0,42,0,13,"0","1","Female","Masters","Home Maker",30,"Private",23360,1,"SUV","0",0,0,"0",0,20,"1",54.729,181.515
"1",5441,0,39,3,0,"1","0","Female","<High School","Student",25,"Commercial",12800,11,"SUV","0",2452,1,"0",3,8,"0",12.854,0
"0",0,0,54,0,15,"0","1","Male","Masters","Manager",16,"Commercial",27810,12,"Panel Truck","0",0,0,"0",1,14,"1",144.348,367.562
"0",0,0,42,0,13,"0","1","Male","PhD","Manager",26,"Commercial",7580,16,"Pickup","0",0,0,"0",0,12,"1",172.119,429.985
"0",0,0,55,0,14,"0","0","Female","High School","Professional",17,"Private",22770,11,"Minivan","0",0,0,"0",0,1,"1",50.492,226.015
"0",0,0,49,0,12,"0","0","Female","PhD","Doctor",26,"Commercial",33670,1,"Van","0",4327,1,"0",0,10,"1",117.424,0
"0",0,1,42,4,17,"0","1","Female","Bachelors","Blue Collar",17,"Commercial",24350,6,"SUV","0",0,0,"0",0,1,"0",82.17,252.845
"0",0,0,56,0,12,"0","1","Male","Masters","Manager",5,"Commercial",25200,14,"Panel Truck","1",0,0,"0",0,13,"1",98.422,277.713
"0",0,0,37,0,12,"0","1","Male","High School","Clerical",18,"Private",9140,17,"Pickup","1",0,0,"0",2,9,"1",29.002,142.734
"0",0,0,55,0,12,"0","0","Female","High School","Blue Collar",92,"Private",7280,7,"SUV","0",5252,2,"0",0,1,"1",45.954,0
"1",3343,0,61,0,16,"0","1","Female","High School","Clerical",26,"Commercial",19030,1,"Sports Car","0",8377,2,"0",6,7,"1",41.801,210.979
"0",0,0,43,0,12,"0","0","Male","Masters","Manager",50,"Private",30670,6,"Minivan","0",0,0,"0",0,18,"1",110.705,0
"0",0,0,44,2,11,"1","0","Male","<High School","Blue Collar",39,"Private",10090,6,"Minivan","0",0,0,"0",0,6,"1",41.935,150.973
"0",0,0,45,0,11,"0","1","Male","Masters","Lawyer",5,"Commercial",21160,6,"Van","1",37583,2,"0",1,21,"1",64.874,167.556
"1",107586.13616,0,51,0,15,"0","1","Male","Bachelors","Professional",44,"Commercial",18110,1,"Van","1",2060,3,"0",7,3,"1",72.354,213.346
"1",3090,0,29,0,7,"0","0","Female","<High School","Clerical",16,"Private",10190,1,"SUV","0",0,0,"0",1,8,"1",11.954,0
"1",9235,0,26,1,10,"1","0","Male","High School","Blue Collar",55,"Commercial",8760,4,"Minivan","1",6188,1,"0",9,1,"1",46.604,164.657
"0",0,0,38,0,7,"0","0","Female","High School","Home Maker",19,"Private",7930,4,"Sports Car","0",0,0,"0",0,1,"0",2.14,61.482
"0",0,0,48,0,0,"0","1","Female","High School","Student",25,"Commercial",6300,1,"SUV","0",0,0,"0",0,10,"0",0,0
"0",0,0,29,4,0,"0","1","Female","<High School","Home Maker",44,"Private",26670,9,"Sports Car","0",0,0,"0",4,1,"0",0,103.207
"0",0,0,34,1,10,"0","1","Male","<High School","Clerical",12,"Commercial",12030,4,"Pickup","1",9925,2,"0",9,1,"1",14.942,95.764
"0",0,0,53,0,12,"0","0","Male","PhD","Doctor",19,"Private",5920,4,"Pickup","1",0,0,"0",0,17,"1",44.235,186.564
"1",3182,2,45,3,15,"0","1","Male","Masters","Lawyer",42,"Private",18290,1,"Van","1",3639,2,"0",3,19,"1",90.153,263.403
"0",0,0,42,1,14,"0","1","Female","Bachelors","Blue Collar",30,"Commercial",14130,10,"SUV","0",6240,1,"0",1,1,"1",84.25,270.583
"1",2559,1,45,1,12,"0","1","Female","High School","Blue Collar",29,"Private",6000,4,"Sports Car","0",4339,3,"0",3,10,"1",67.633,211.342
"0",0,0,33,1,11,"1","0","Female","<High School","Clerical",5,"Private",4900,7,"SUV","0",0,0,"0",0,6,"0",12.921,129.916
"0",0,0,41,2,12,"0","1","Female","Masters","Lawyer",45,"Private",24840,6,"Minivan","0",0,0,"0",0,19,"1",98.385,331.428
"0",0,0,43,0,10,"0","1","Female","Bachelors","Blue Collar",72,"Commercial",13540,3,"SUV","0",0,0,"0",2,14,"0",57.018,233.968
"0",0,0,47,0,10,"0","0","Male","Bachelors","Blue Collar",21,"Commercial",34790,4,"Panel Truck","1",0,0,"0",3,11,"1",71.976,207.191
"0",0,0,49,0,7,"0","1","Female","PhD","Manager",40,"Private",6400,10,"SUV","0",0,0,"1",0,20,"1",173.242,420.092
"0",0,0,46,0,11,"0","1","Male","Bachelors","Manager",32,"Private",12520,6,"Minivan","1",0,0,"0",0,6,"1",57.456,207.4
"1",2462,1,48,1,14,"1","0","Female","Masters","Lawyer",40,"Private",7600,4,"Sports Car","0",11681,2,"0",5,14,"1",12.981,142.714
"0",0,0,54,0,13,"0","0","Female","Bachelors","Manager",49,"Private",14340,3,"Sports Car","0",0,0,"0",1,1,"1",74.398,233.136
"0",0,0,57,0,13,"0","1","Male","PhD","Blue Collar",53,"Commercial",33630,1,"Panel Truck","1",10074,1,"0",3,21,"1",192.297,488.216
"0",0,0,46,0,11,"0","1","Male","PhD","Doctor",38,"Private",18980,1,"Minivan","1",0,0,"0",2,12,"1",174.806,442.158
"1",6132,0,51,0,8,"0","0","Female","Masters","Home Maker",37,"Private",9530,1,"SUV","0",0,0,"1",0,17,"1",71.197,96.484
"0",0,0,55,0,0,"0","1","Male","High School","Student",59,"Private",1500,1,"Minivan","1",23756,2,"1",3,6,"0",43.293,0
"0",0,2,40,2,12,"0","1","Female","<High School","Clerical",47,"Private",14810,8,"Minivan","0",858,2,"0",0,6,"1",70.452,119.431
"0",0,0,43,2,16,"0","1","Male","Bachelors","Clerical",21,"Private",13380,11,"Minivan","1",0,0,"0",0,9,"1",50.308,187.532
"0",0,0,53,0,16,"0","1","Male","Bachelors","Clerical",31,"Private",13770,17,"Minivan","1",0,0,"0",0,9,"0",59.931,190.938
"1",3392,0,54,0,12,"0","1","Female","High School","Clerical",67,"Private",10480,6,"SUV","0",27414,2,"1",2,8,"1",2.346,200.391
"1",3725,0,51,0,8,"0","0","Male","Masters","Lawyer",22,"Commercial",20770,6,"Van","1",0,0,"0",0,19,"1",93.709,0
"0",0,0,47,0,8,"0","1","Male","Bachelors","Blue Collar",46,"Commercial",6200,9,"Pickup","1",0,0,"0",1,6,"1",94.054,291.077
"0",0,0,52,0,13,"0","1","Female","High School","Blue Collar",40,"Commercial",8740,4,"Sports Car","0",0,0,"0",0,1,"0",108.078,316.513
"0",0,0,51,0,13,"0","1","Male","Bachelors","Professional",41,"Commercial",22010,7,"Van","0",0,0,"0",0,14,"0",58.874,213.744
"0",0,0,52,0,0,"0","0","Female","High School","Home Maker",48,"Private",17620,1,"SUV","0",0,0,"1",0,8,"1",0,135.296
"0",0,0,51,0,11,"0","0","Female","Bachelors","Professional",11,"Private",21220,4,"SUV","0",0,0,"0",3,4,"0",48.58,0
"0",0,0,48,0,13,"0","1","Male","PhD","Lawyer",51,"Private",6200,4,"Minivan","1",0,0,"0",0,16,"1",149.244,396.556
"0",0,0,40,0,11,"0","1","Male","PhD","Doctor",16,"Commercial",29600,1,"Panel Truck","1",0,0,"0",0,5,"1",214.804,542.478
"0",0,0,49,0,7,"0","1","Male","PhD","Manager",52,"Commercial",29040,6,"Panel Truck","0",0,0,"1",0,9,"1",226.422,550.607
"0",0,0,45,0,5,"0","0","Female","Bachelors","Blue Collar",26,"Commercial",30300,4,"Pickup","0",4441,1,"0",6,8,"1",89.531,0
"0",0,0,45,0,6,"0","0","Female","Bachelors","Home Maker",43,"Private",24580,10,"SUV","0",0,0,"0",1,1,"0",19.599,134.906
"0",0,1,40,1,13,"0","1","Male","Bachelors","Blue Collar",31,"Commercial",5500,4,"Minivan","1",0,0,"0",1,6,"1",61.057,195.866
"0",0,0,49,0,13,"0","1","Male","PhD","Lawyer",49,"Private",15400,3,"Minivan","0",3516,1,"0",5,20,"1",41.483,171.754
"1",5354,0,27,2,11,"1","0","Female","High School","Blue Collar",29,"Commercial",4200,6,"Sports Car","0",10679,2,"0",6,6,"1",64.412,0
"0",0,0,33,4,12,"0","1","Male","Masters","Manager",12,"Private",14190,4,"Minivan","0",0,0,"0",0,16,"1",110.125,308.85
"1",845,0,28,3,13,"0","1","Male","<High School","Blue Collar",49,"Commercial",18640,1,"Van","1",0,0,"0",0,6,"1",38.46,135.988
"0",0,0,57,0,13,"0","0","Male","Masters","Lawyer",22,"Private",20100,9,"Van","1",0,0,"0",1,16,"1",128.956,0
"0",0,0,52,0,11,"0","0","Male","PhD","Doctor",11,"Private",10600,4,"Pickup","0",0,0,"0",0,14,"1",66.139,198.065
"0",0,1,47,0,12,"0","1","Male","High School","Clerical",18,"Private",21130,3,"Pickup","0",0,0,"0",0,7,"0",32.992,143.769
"0",0,0,38,0,9,"0","0","Female","PhD","Doctor",21,"Private",23140,1,"Pickup","0",0,0,"0",0,19,"1",178.356,0
"0",0,0,60,0,15,"0","1","Female","Bachelors","Professional",35,"Private",23800,1,"Pickup","0",0,0,"0",0,8,"1",163.014,421.25
"0",0,0,47,0,16,"0","1","Female","Masters","Lawyer",21,"Private",19400,1,"Sports Car","0",0,0,"0",1,11,"1",131.985,385.981
"0",0,0,46,0,8,"0","0","Male","Masters","Lawyer",25,"Private",1500,9,"Minivan","1",2619,2,"0",2,8,"1",102.092,0
"1",7836,0,51,0,0,"0","1","Male","High School","Student",16,"Commercial",6720,1,"Pickup","0",3029,2,"0",0,8,"1",0,87.503
"0",0,0,46,0,8,"0","1","Female","PhD","Doctor",20,"Commercial",27710,4,"Pickup","0",0,0,"0",0,14,"1",143.073,346.667
"1",4760.1989342,0,35,3,15,"1","0","Female","<High School","Clerical",9,"Private",8140,1,"SUV","0",0,0,"1",0,1,"1",31.407,119.496
"0",0,0,49,0,13,"0","0","Male","PhD","Manager",53,"Private",33430,1,"Minivan","0",0,0,"1",0,22,"1",147.455,394.201
"0",0,0,43,0,11,"0","0","Male","Masters","Professional",46,"Private",15280,10,"Minivan","1",0,0,"0",0,20,"0",94.758,236.02
"0",0,0,44,1,10,"1","0","Female","Bachelors","Clerical",47,"Private",12910,1,"SUV","0",0,0,"0",0,10,"0",70.103,0
"0",0,0,48,0,10,"0","1","Male","High School","Clerical",18,"Private",25250,6,"Minivan","1",3465,3,"0",0,1,"1",29.552,159.533
"1",2327,0,42,0,10,"0","0","Female","Bachelors","Blue Collar",29,"Commercial",9480,4,"Sports Car","0",0,0,"0",1,3,"1",58.453,202.236
"0",0,0,50,0,4,"0","1","Male","Masters","Professional",40,"Commercial",24550,1,"Panel Truck","0",15917,2,"1",2,20,"1",111.354,306.463
"1",29227.386918,0,40,2,6,"1","0","Female","Masters","Lawyer",17,"Private",14330,1,"SUV","0",0,0,"0",0,14,"1",72.64,0
"1",2820,0,28,3,14,"1","0","Female","High School","Home Maker",50,"Private",5800,4,"SUV","0",6755,1,"0",1,1,"1",10.518,107.763
"0",0,0,36,0,7,"0","1","Female","Bachelors","Professional",55,"Private",14960,6,"Minivan","0",7650,3,"0",5,4,"1",70.313,211.506
"0",0,0,46,0,12,"0","0","Female","Bachelors","Professional",56,"Private",1500,6,"Sports Car","0",0,0,"0",0,1,"0",87.38,249.873
"0",0,0,50,0,16,"0","1","Female","Masters","Professional",49,"Private",15500,10,"Minivan","0",9082,1,"0",0,15,"1",90.015,265.405
"0",0,0,39,3,12,"1","0","Female","Bachelors","Clerical",43,"Private",10590,6,"SUV","0",0,0,"0",0,13,"0",51.884,180.951
"0",0,0,49,0,0,"0","0","Male","High School","Student",47,"Private",9640,10,"Pickup","1",0,0,"0",0,1,"1",12.084,0
"1",3726,2,38,2,12,"1","0","Female","Masters","Lawyer",28,"Private",15500,6,"SUV","0",5306,2,"0",5,1,"1",102.02,0
"0",0,0,37,0,8,"0","1","Male","Masters","Manager",32,"Commercial",23670,6,"Panel Truck","1",11213,4,"0",0,17,"1",72.447,230.332
"0",0,0,36,0,3,"0","1","Male","<High School","Blue Collar",37,"Private",9360,7,"SUV","0",0,0,"0",0,1,"0",17.884,114.53
"1",3660,0,37,0,0,"0","1","Female","Bachelors","Student",48,"Commercial",12850,7,"SUV","0",0,0,"0",3,6,"1",26.625,73.89
"0",0,0,46,0,13,"0","0","Female","Masters","Lawyer",36,"Private",22240,6,"SUV","0",6724,2,"0",4,9,"1",161.372,0
"0",0,0,34,3,6,"1","0","Female","Bachelors","Professional",56,"Private",20460,1,"SUV","0",0,0,"0",0,7,"0",88.76,0
"0",0,2,47,0,10,"0","1","Female","High School","Professional",27,"Commercial",11440,4,"Pickup","0",0,0,"0",1,7,"1",45.023,204.371
"0",0,0,51,0,7,"0","0","Female","Bachelors","Manager",9,"Private",18500,4,"SUV","0",5562,1,"0",2,5,"1",53.264,0
"0",0,0,36,2,13,"0","1","Female","Bachelors","Blue Collar",5,"Commercial",38870,1,"Van","0",4976,2,"0",3,9,"1",135.52,336.846
"0",0,0,42,0,13,"0","1","Female","<High School","Blue Collar",12,"Private",17270,6,"SUV","0",7340,1,"0",5,1,"1",22.743,114.624
"0",0,0,46,0,11,"0","1","Female","Bachelors","Manager",20,"Private",13990,4,"Sports Car","0",7766,1,"0",4,7,"1",26.266,125.951
"1",8484,0,29,2,13,"0","1","Female","High School","Clerical",29,"Commercial",16200,4,"Pickup","0",0,0,"0",1,1,"1",26.413,172.043
"0",0,0,51,1,15,"0","1","Female","High School","Manager",11,"Private",16010,9,"Minivan","0",0,0,"0",0,1,"1",58.184,231.102
"0",0,0,41,3,0,"0","1","Female","<High School","Student",34,"Private",5600,4,"SUV","0",9715,1,"0",7,1,"1",0,0
"0",0,0,55,0,15,"0","1","Female","PhD","Doctor",25,"Private",12020,4,"Minivan","0",0,0,"0",0,8,"1",105.178,313.734
"0",0,0,41,0,11,"0","1","Female","<High School","Blue Collar",10,"Private",7960,1,"Sports Car","0",0,0,"0",0,3,"1",23.649,77.718
"0",0,0,56,0,14,"0","0","Male","High School","Blue Collar",52,"Commercial",15440,10,"Minivan","1",6417,1,"0",0,1,"1",54.286,0
"0",0,1,41,2,10,"0","1","Male","Bachelors","Blue Collar",5,"Commercial",10530,10,"Pickup","0",0,0,"0",2,15,"0",90.319,276.968
"0",0,0,60,0,11,"0","1","Male","High School","Blue Collar",28,"Commercial",26690,10,"Panel Truck","0",0,0,"0",0,1,"0",69.211,204.527
"1",2479,0,43,0,12,"0","1","Female","Masters","Lawyer",42,"Private",12410,1,"SUV","0",0,0,"0",0,14,"1",66.101,247.991
"1",3005,0,31,0,8,"0","0","Male","Bachelors","Blue Collar",49,"Commercial",4600,7,"Pickup","1",0,0,"1",0,1,"1",67.842,0
"0",0,0,54,0,11,"0","1","Male","High School","Clerical",46,"Private",19970,11,"Van","1",0,0,"0",0,1,"0",53.908,187.804
"0",0,0,54,0,10,"0","1","Female","PhD","Manager",39,"Private",19900,3,"SUV","0",0,0,"0",0,14,"1",171.157,466.984
"0",0,0,51,0,7,"0","1","Female","Masters","Lawyer",13,"Private",23760,1,"Minivan","0",0,0,"0",3,17,"1",171.649,434.676
"0",0,0,58,0,13,"0","1","Male","High School","Professional",36,"Private",19480,13,"Minivan","1",0,0,"0",2,1,"1",41.696,206.805
"0",0,0,45,2,8,"1","0","Female","Masters","Lawyer",49,"Private",18010,4,"SUV","0",551,1,"0",4,17,"1",49.261,99.554
"0",0,0,45,1,13,"1","0","Female","Bachelors","Clerical",44,"Private",20120,4,"Minivan","0",19698,3,"0",5,16,"1",66.508,0
"0",0,0,45,0,11,"0","0","Female","Bachelors","Manager",31,"Private",24260,4,"Minivan","0",0,0,"0",0,18,"1",60.845,0
"1",6480,0,37,0,0,"0","1","Male","High School","Student",29,"Commercial",29330,1,"Panel Truck","1",9512,2,"0",1,1,"1",0,90.224
"1",1906.5953989,0,57,2,0,"1","0","Female","Bachelors","Home Maker",38,"Private",7200,1,"SUV","0",0,0,"0",1,8,"1",0,0
"1",2646,0,39,0,6,"0","1","Male","Bachelors","Professional",39,"Commercial",21430,4,"Van","1",7114,1,"0",4,9,"1",81.042,247.6
"0",0,0,51,0,13,"0","1","Female","Bachelors","Manager",38,"Private",12010,4,"Minivan","0",0,0,"0",3,14,"1",54.139,197.1
"0",0,0,57,0,14,"0","1","Female","Masters","Lawyer",50,"Private",16550,4,"SUV","0",19751,2,"1",0,12,"1",60.599,214.459
"0",0,0,37,0,12,"0","1","Male","Bachelors","Manager",32,"Private",13730,1,"Minivan","1",0,0,"0",0,9,"1",85.292,227.344
"1",3124,0,50,0,14,"0","0","Male","<High School","Blue Collar",41,"Commercial",6500,1,"Pickup","1",8506,1,"0",1,1,"1",27.783,0
"1",3667,0,49,0,0,"0","0","Male","<High School","Student",37,"Commercial",21190,13,"Van","1",3653,3,"0",0,5,"1",13.394,0
"0",0,0,59,0,11,"0","1","Male","Bachelors","Professional",10,"Private",13490,1,"Minivan","1",9287,3,"0",5,11,"1",71.226,252.722
"0",0,0,19,2,9,"1","0","Male","<High School","Clerical",33,"Private",17300,10,"Van","1",7026,1,"0",5,5,"1",6.284,0
"1",4943,0,35,1,12,"0","1","Female","Masters","Manager",32,"Private",11290,6,"Sports Car","0",0,0,"0",1,14,"1",75.165,253.077
"0",0,0,53,0,12,"0","0","Male","Bachelors","Blue Collar",37,"Commercial",18240,4,"Van","1",0,0,"0",0,12,"1",90.887,0
"0",0,0,52,0,11,"0","0","Female","High School","Home Maker",5,"Private",2010,6,"Sports Car","0",0,0,"0",0,3,"0",5.109,0
"0",0,0,52,0,13,"0","1","Female","High School","Home Maker",42,"Private",7190,1,"SUV","0",0,0,"0",0,9,"0",4.857,100.327
"0",0,0,45,0,10,"0","0","Male","High School","Professional",32,"Private",17180,10,"Van","0",5092,1,"0",0,1,"1",61.853,220.043
"0",0,1,41,3,16,"0","1","Female","Bachelors","Home Maker",30,"Private",9160,6,"SUV","0",0,0,"1",0,8,"1",5.316,62.643
"0",0,1,42,3,15,"0","1","Female","Bachelors","Professional",24,"Private",13770,14,"Sports Car","0",0,0,"0",0,5,"1",122.744,322.924
"0",0,0,48,0,8,"0","0","Male","High School","Blue Collar",34,"Commercial",22550,1,"Minivan","0",0,0,"0",3,1,"0",31.228,142.887
"0",0,0,57,0,12,"0","1","Female","PhD","Doctor",32,"Private",7650,4,"SUV","0",0,0,"1",0,8,"1",104.257,296.135
"0",0,0,54,0,14,"0","1","Male","Bachelors","Professional",18,"Commercial",22900,10,"Panel Truck","1",0,0,"0",0,11,"1",54.439,199.224
"0",0,0,35,0,10,"0","0","Male","<High School","Blue Collar",58,"Commercial",21120,10,"Van","1",0,0,"0",0,6,"1",19.681,0
"0",0,0,29,0,13,"0","0","Female","PhD","Manager",5,"Private",25870,6,"SUV","0",0,0,"0",2,10,"1",170.162,227.562
"0",0,0,46,0,12,"0","0","Male","Masters","Lawyer",5,"Private",16330,1,"Minivan","1",0,0,"1",2,22,"1",102.271,298.214
"1",1022.4612006,0,26,2,0,"0","1","Female","High School","Student",5,"Private",16150,11,"SUV","0",6135,2,"0",7,6,"1",10.73,0
"0",0,0,62,0,13,"0","0","Male","Masters","Manager",32,"Commercial",26910,3,"Pickup","0",6494,1,"0",0,18,"1",69.874,0
"0",0,0,46,0,7,"0","1","Female","Bachelors","Home Maker",45,"Private",12720,4,"SUV","0",0,0,"0",0,3,"1",2.633,89.59
"0",0,0,46,0,12,"0","1","Male","Masters","Professional",27,"Commercial",28440,10,"Panel Truck","0",0,0,"0",0,12,"1",12.603,111.492
"0",0,0,57,0,11,"0","1","Female","PhD","Doctor",39,"Private",12800,1,"Minivan","0",0,0,"0",0,18,"1",186.61,508.282
"0",0,0,34,1,10,"1","0","Female","<High School","Clerical",36,"Private",18830,1,"SUV","0",0,0,"0",1,1,"0",6.362,0
"0",0,0,42,1,10,"0","1","Male","Masters","Manager",32,"Commercial",24040,4,"Panel Truck","0",0,0,"0",1,20,"1",105.512,303.875
"0",0,0,51,0,13,"0","1","Female","PhD","Doctor",58,"Commercial",17320,1,"Pickup","0",0,0,"0",2,11,"1",107.209,258.855
"0",0,0,49,0,7,"0","1","Male","Bachelors","Blue Collar",25,"Commercial",21600,9,"Minivan","1",0,0,"0",1,7,"0",40.452,184.692
"0",0,0,29,3,0,"1","0","Female","Bachelors","Student",11,"Commercial",1500,1,"SUV","0",3165,3,"0",1,6,"1",62.116,0
"0",0,0,47,0,10,"0","1","Female","PhD","Doctor",43,"Commercial",14570,10,"Pickup","0",9597,1,"0",6,10,"1",83.689,223.808
"1",2774,0,41,0,5,"0","0","Female","High School","Blue Collar",46,"Commercial",6830,6,"SUV","0",0,0,"0",0,1,"1",53.293,0
"1",3501,2,42,3,15,"0","1","Male","PhD","Lawyer",39,"Private",15350,3,"Minivan","1",5734,1,"0",0,1,"1",96.537,306.515
"1",58851.067765,1,56,2,13,"0","1","Male","Bachelors","Professional",29,"Commercial",23520,5,"Panel Truck","0",0,0,"0",4,11,"1",67.783,245.496
"0",0,0,31,1,13,"0","1","Female","High School","Professional",60,"Private",10260,4,"SUV","0",0,0,"0",0,1,"0",39.489,116.15
"1",680,0,57,0,12,"0","0","Female","High School","Clerical",19,"Private",11650,4,"SUV","0",10231,1,"0",0,1,"1",40.069,0
"0",0,0,49,0,12,"0","0","Female","High School","Home Maker",44,"Private",9900,4,"SUV","0",7863,3,"0",1,7,"1",34.961,0
"0",0,0,33,1,12,"0","1","Male","Masters","Student",5,"Commercial",19410,3,"Van","1",922,2,"0",4,9,"1",45.808,130.901
"0",0,0,52,0,12,"0","1","Female","Masters","Lawyer",28,"Private",11350,1,"SUV","0",0,0,"0",0,12,"1",40.601,221.23
"1",2541,0,28,2,0,"1","0","Female","Bachelors","Home Maker",31,"Private",3180,11,"Sports Car","1",25235,1,"1",0,13,"1",0,0
"0",0,0,61,0,10,"0","0","Male","Masters","Manager",36,"Private",25320,1,"Pickup","1",0,0,"0",0,16,"1",106.108,0
"0",0,2,43,2,14,"0","1","Female","High School","Home Maker",32,"Private",14350,1,"Minivan","0",13752,3,"0",5,7,"1",6.162,50.223
"1",5069,0,60,0,8,"0","0","Male","High School","Professional",31,"Private",23360,4,"Minivan","0",0,0,"0",0,9,"1",32.607,176.839
"1",1153,2,41,2,0,"1","0","Female","Masters","Lawyer",19,"Private",11100,1,"Sports Car","0",0,0,"1",3,17,"1",0,0
"0",0,0,42,1,11,"0","1","Male","PhD","Manager",13,"Private",29950,1,"Minivan","1",0,0,"0",0,14,"1",200.928,513.817
"0",0,0,50,0,0,"0","1","Female","High School","Student",45,"Private",6500,4,"SUV","0",0,0,"0",1,11,"0",0,0
"0",0,0,57,0,12,"0","1","Male","Masters","Manager",31,"Commercial",34720,1,"Panel Truck","1",30789,3,"0",6,19,"1",62.411,260.638
"1",692,0,31,3,15,"0","1","Female","High School","Blue Collar",38,"Commercial",9360,1,"SUV","0",6906,2,"0",0,6,"1",47.629,144.222
"0",0,0,47,0,10,"0","1","Male","PhD","Doctor",25,"Commercial",18570,6,"Van","0",36646,2,"0",0,16,"1",42.278,126.429
"0",0,0,42,0,10,"0","1","Female","High School","Blue Collar",9,"Commercial",22760,13,"Minivan","0",0,0,"0",2,1,"0",77.912,242.83
"0",0,0,42,0,9,"0","0","Male","PhD","Doctor",21,"Private",18150,4,"Minivan","1",0,0,"0",4,15,"1",124.521,336.516
"0",0,1,43,2,0,"1","0","Male","Bachelors","Student",29,"Commercial",4250,7,"Minivan","0",0,0,"0",0,9,"0",12.259,0
"0",0,0,48,0,11,"0","1","Male","Bachelors","Manager",26,"Private",6300,1,"Pickup","0",3790,4,"0",3,13,"1",79.356,283.771
"0",0,0,53,0,7,"0","1","Female","Masters","Lawyer",25,"Private",16390,14,"SUV","0",34824,1,"1",0,12,"0",59.445,225.151
"0",0,0,53,2,10,"0","1","Male","Masters","Blue Collar",29,"Commercial",23920,4,"Panel Truck","1",0,0,"0",0,9,"0",50.484,363.56
"0",0,0,60,0,9,"0","1","Female","High School","Professional",19,"Commercial",34480,1,"Pickup","0",0,0,"0",0,1,"1",75.499,258.131
"0",0,0,34,1,14,"0","1","Female","High School","Home Maker",76,"Private",8220,4,"SUV","0",0,0,"0",1,9,"0",5.017,0
"0",0,0,47,0,10,"0","1","Male","High School","Blue Collar",29,"Commercial",15420,9,"Minivan","1",4608,2,"0",0,1,"1",53.564,195.598
"1",3521,0,39,0,9,"0","0","Female","Bachelors","Manager",58,"Private",9930,4,"SUV","0",7578,1,"0",0,1,"1",59.833,0
"0",0,0,58,0,15,"0","1","Female","Bachelors","Manager",43,"Private",8730,1,"SUV","0",8073,1,"0",2,10,"1",60.958,247.454
"0",0,0,41,2,15,"0","1","Male","Masters","Lawyer",28,"Private",27770,1,"Minivan","0",0,0,"0",0,1,"0",129.236,324.725
"0",0,0,52,0,12,"0","0","Male","High School","Blue Collar",30,"Commercial",25720,6,"Minivan","1",0,0,"0",1,8,"0",32.494,0
"1",39728.799094,2,41,2,12,"0","1","Male","Masters","Lawyer",47,"Commercial",12100,5,"Pickup","0",6936,2,"0",8,7,"1",64.957,209.019
"1",3455,0,48,0,7,"0","0","Male","PhD","Home Maker",21,"Commercial",8760,1,"Pickup","0",0,0,"0",1,10,"1",24.601,128.982
"0",0,0,50,0,11,"0","0","Female","Bachelors","Home Maker",42,"Private",5890,3,"SUV","0",20627,3,"1",0,1,"1",43.937,132.13
